ingredient_count,total_weight_grams,has_milk,has_sugar,has_rice,has_dal,has_paneer,has_ghee,has_butter,has_cream,has_oil,has_onion,has_tomato,has_potato,has_chicken,has_vegetables,dairy_grams,grain_grams,protein_source_grams,fat_source_grams,vegetable_grams,spice_grams,rich_ingredient_count,recipe_code,calories,protein,carbs,fats,sodium
16,138.82999999999998,0,0,1,1,0,1,1,0,1,0,0,0,0,0,5.0,80.0,10.0,90.0,0.0,1.875,2,ASC127,373.0386047363281,7.453181743621826,65.08139038085938,8.532773971557617,162.4134063720703
9,220.75,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0.0,80.0,0.0,85.0,100.0,3.75,0,ASC128,164.24085998535156,4.189563274383545,31.09807014465332,2.2327356338500977,96.60800170898438
13,362.08,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.0,50.0,50.0,65.0,200.0,3.75,0,ASC129,120.58412170410156,4.05177116394043,13.401684761047363,5.434627056121826,248.36143493652344
18,519.775,0,1,0,0,0,0,1,0,1,1,1,0,0,1,5.0,5.0,0.0,15.0,230.0,7.5,1,ASC130,42.119998931884766,0.5723424553871155,4.4022040367126465,2.453221082687378,49.03543472290039
11,304.38,0,1,0,0,0,0,1,1,1,1,0,0,0,0,35.0,0.0,0.0,20.0,130.0,7.5,2,ASC131,85.46442413330078,1.7649435997009277,1.7601345777511597,7.8962721824646,115.78546905517578
8,295.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,260.0,30.0,0.0,15.0,0.0,18.75,2,ASC132,149.26318359375,4.331730365753174,9.002586364746094,10.84160327911377,255.95095825195312
9,248.75,1,0,0,0,0,0,1,0,0,0,1,0,0,0,135.0,10.0,0.0,10.0,50.0,12.5,1,ASC133,170.62753295898438,5.85098123550415,21.09503173828125,7.483591079711914,200.5116424560547
16,320.83,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,40.0,155.0,23.75,0,ASC134,129.71388244628906,3.066948175430298,15.444334983825684,6.358810901641846,258.4696044921875
19,367.675,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.0,0.0,60.0,25.0,135.0,5.625,0,ASC135,151.3335723876953,6.331267833709717,13.301461219787598,8.234783172607422,288.1506652832031
17,405.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,175.0,5.0,50.0,10.0,120.0,15.0,1,ASC136,133.66921997070312,6.224301815032959,13.955496788024902,6.117282867431641,241.9593505859375
20,973.98,0,1,0,0,1,0,1,1,1,1,1,0,0,0,85.0,33.75,50.0,495.0,250.0,22.25,3,ASC137,508.322021484375,2.4087061882019043,7.815141677856445,52.08030700683594,104.13626098632812
11,242.5,0,0,0,0,1,0,0,0,1,1,1,0,0,0,25.0,0.0,25.0,15.0,115.0,3.75,1,ASC138,177.40061950683594,5.040764808654785,20.872121810913086,8.709636688232422,283.3703308105469
21,846.1700000000001,1,0,0,0,0,0,1,0,1,1,1,0,0,0,185.0,10.0,25.0,25.0,330.0,13.75,1,ASC139,125.17289733886719,5.837541580200195,11.601784706115723,6.466379642486572,231.1653289794922
15,537.5,1,0,0,0,0,0,1,1,0,0,0,0,1,0,290.0,30.0,150.0,20.0,0.0,26.25,2,ASC140,187.4915313720703,10.452420234680176,13.902274131774902,10.36139965057373,238.55215454101562
15,361.88,0,1,0,0,0,0,1,1,1,1,0,0,0,0,40.0,0.0,0.0,25.0,130.0,15.0,2,ASC141,129.20672607421875,3.103574752807617,12.18928050994873,7.828339576721191,153.5908966064453
11,165.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,52.5,100.0,0.0,7.5,0.0,7.5,2,ASC142,286.44964599609375,8.05210018157959,51.75419998168945,4.987837314605713,326.10894775390625
5,582.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,20.0,80.0,0.0,480.0,0.0,0.0,0,ASC143,793.2029418945312,1.6303993463516235,10.733963012695312,82.5638427734375,28.300901412963867
4,201.25,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0,60.0,20.0,60.0,0.0,1.25,0,ASC144,137.53526306152344,4.637406349182129,28.17755699157715,0.33316707611083984,100.83391571044922
16,434.33,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0.0,60.0,30.0,95.0,175.0,6.25,0,ASC146,164.5846710205078,3.2877273559570312,19.566587448120117,7.840357303619385,191.2777099609375
11,149.32999999999998,1,0,0,0,0,0,0,0,1,1,0,0,0,0,61.25,60.0,0.0,10.0,10.0,0.625,0,ASC147,227.05209350585938,7.300220012664795,32.84082794189453,7.116666316986084,202.3602294921875
11,564.5799999999999,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.0,60.0,20.0,315.0,100.0,5.0,0,ASC148,462.0191955566406,1.9062505960464478,11.315990447998047,45.30297088623047,143.5269317626953
16,296.045,0,0,0,0,1,0,0,0,1,1,0,0,0,0,50.0,60.0,75.0,52.5,45.0,5.625,1,ASC149,285.942138671875,6.916443347930908,20.103469848632812,19.554462432861328,221.0313262939453
6,177.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30.0,0.0,0.0,30.0,0.0,7.5,2,ASC150,263.9683532714844,3.4924707412719727,24.191999435424805,16.849411010742188,236.22000122070312
8,282.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,30.0,5.0,0.0,6.25,0,ASC151,50.00269317626953,2.677743673324585,5.906931400299072,1.680992841720581,150.6404571533203
10,302.5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.0,0.0,30.0,10.0,10.0,6.25,0,ASC152,61.32363510131836,2.5109291076660156,5.8411149978637695,2.9800169467926025,142.21200561523438
13,284.58,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,30.0,10.0,60.0,5.625,0,ASC153,73.25393676757812,2.789580821990967,7.101042747497559,3.602670431137085,149.46788024902344
11,147.7,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.0,0.0,40.0,5.0,10.0,7.25,0,ASC154,124.71212768554688,6.8496856689453125,15.66222095489502,3.4971020221710205,295.7929992675781
12,305.08,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.0,0.0,30.0,10.0,10.0,7.5,0,ASC155,61.92817687988281,2.5055992603302,5.792935848236084,3.103567600250244,141.36485290527344
11,348.83,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,10.0,55.0,6.25,0,ASC156,53.698612213134766,2.249401330947876,5.218648910522461,2.5644569396972656,123.86322021484375
11,348.83,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,30.0,10.0,55.0,6.25,0,ASC157,54.05467224121094,2.2791972160339355,5.37463903427124,2.518010377883911,123.72212219238281
11,348.83,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,10.0,55.0,6.25,0,ASC158,54.99718475341797,2.005776882171631,5.740952014923096,2.6187903881073,125.07783508300781
11,345.83,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,10.0,52.0,6.25,0,ASC159,53.795135498046875,2.213059902191162,5.047299385070801,2.62381911277771,126.11945343017578
13,291.25,1,0,0,0,0,0,0,1,1,1,1,0,0,0,30.0,0.0,0.0,15.0,75.0,3.75,1,ASC160,103.12796020507812,3.929511785507202,8.737751007080078,5.656059265136719,157.61412048339844
11,124.17,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,7.5,75.0,6.0,0,ASC161,140.67662048339844,5.666234970092773,14.114450454711914,6.610110759735107,358.6307678222656
11,124.17,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.0,7.5,105.0,6.0,0,ASC162,163.43203735351562,6.099023818969727,19.97835922241211,6.842765808105469,357.9903259277344
11,124.17,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,7.5,75.0,6.0,0,ASC163,148.98741149902344,6.064000129699707,17.881961822509766,5.619450569152832,355.4085998535156
11,124.17,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,7.5,75.0,6.0,0,ASC164,163.27719116210938,10.426908493041992,6.759547233581543,10.189997673034668,352.6943054199219
11,124.17,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,7.5,75.0,6.0,0,ASC165,143.7259063720703,5.951425075531006,16.378459930419922,5.7745537757873535,354.6005554199219
20,529.75,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,60.0,10.0,60.0,11.25,0,ASC167,96.91847229003906,3.3500633239746094,10.567740440368652,4.382696628570557,159.53822326660156
20,1183.685,1,0,0,0,0,0,0,0,1,1,0,0,0,0,100.0,50.0,0.0,495.0,35.0,11.65,0,ASC168,403.3492126464844,1.6443043947219849,3.5637803077697754,42.5884895324707,60.804908752441406
19,167.31,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.0,15.0,120.0,9.75,0,ASC169,202.56605529785156,6.295548915863037,21.140640258789062,10.559773445129395,513.3212890625
8,258.75,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,50.0,180.0,53.75,0,ASC170,32.47376251220703,1.3497076034545898,6.005068302154541,0.32163742184638977,87.07212829589844
10,179.625,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,15.0,150.0,5.375,0,ASC171,106.17748260498047,1.8975750207901,5.990505218505859,8.125692367553711,254.75828552246094
10,154.625,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,15.0,75.0,5.375,0,ASC172,125.52963256835938,1.409610629081726,8.716957092285156,9.332274436950684,277.9205017089844
10,169.625,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,5.0,150.0,6.0,0,ASC173,63.88294219970703,3.2393312454223633,6.235406398773193,2.6449499130249023,253.73455810546875
8,194.875,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,7.5,100.0,3.125,0,ASC174,61.91693878173828,2.095118284225464,4.170989990234375,3.806856632232666,262.9130554199219
9,209.875,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,22.5,100.0,3.125,0,ASC175,135.14739990234375,2.24550199508667,8.468133926391602,10.040675163269043,221.9273681640625
10,329.33000000000004,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,15.0,100.0,4.75,0,ASC177,65.11573028564453,1.3797035217285156,4.397458076477051,4.4805498123168945,132.1516571044922
7,109.375,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,5.0,100.0,3.75,0,ASC178,103.14553833007812,1.6200236082077026,14.378251075744629,4.182056903839111,199.99388122558594
12,153.915,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,10.0,110.0,4.375,0,ASC179,131.63136291503906,2.618790864944458,4.393538951873779,11.393542289733887,271.6534423828125
12,153.915,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,10.0,110.0,4.375,0,ASC180,132.11083984375,2.638852596282959,3.9923083782196045,11.560721397399902,286.0575866699219
13,203.91500000000002,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,10.0,160.0,4.375,0,ASC181,106.61273193359375,1.8197554349899292,4.994035243988037,8.621280670166016,219.6028594970703
12,153.915,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,10.0,10.0,4.375,0,ASC182,132.14828491210938,1.8029557466506958,5.7777838706970215,11.467101097106934,275.5453796386719
12,153.915,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,10.0,10.0,4.375,0,ASC183,132.7501220703125,1.5354688167572021,5.5771684646606445,11.42029094696045,270.56341552734375
8,116.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,10.0,0.0,4.375,0,ASC184,94.34012603759766,2.079592704772949,3.8542532920837402,7.655135631561279,210.03445434570312
11,252.875,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,15.0,125.0,6.625,0,ASC185,72.7967758178711,1.1034642457962036,4.020564079284668,5.7472004890441895,180.14686584472656
9,256.25,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,15.0,130.0,3.75,0,ASC186,90.94032287597656,1.3372509479522705,8.255976676940918,5.704382419586182,173.9388427734375
8,116.875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,10.0,0.0,4.375,0,ASC187,92.99759674072266,1.5331376791000366,3.9584197998046875,7.728148937225342,212.8831329345703
12,276.0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,25.0,0.0,25.0,15.0,230.0,4.75,1,ASC189,93.34754943847656,3.2818820476531982,6.1900739669799805,6.059778690338135,165.85276794433594
13,281.205,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,15.0,250.0,5.375,0,ASC190,100.92295837402344,3.4828591346740723,9.739043235778809,5.126852989196777,154.83279418945312
13,281.20500000000004,0,0,0,0,1,0,0,0,1,1,1,0,0,1,50.0,0.0,50.0,15.0,200.0,5.375,1,ASC191,134.83436584472656,6.605493068695068,9.291922569274902,7.750081539154053,157.34423828125
13,281.20500000000004,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.0,15.0,200.0,5.375,0,ASC192,93.2961196899414,3.868680953979492,7.4114909172058105,5.161108016967773,155.483642578125
12,281.20500000000004,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.0,15.0,250.0,5.375,0,ASC193,102.99124908447266,4.5123186111450195,9.196368217468262,5.108823776245117,154.7516632080078
13,291.20500000000004,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.0,15.0,250.0,5.375,0,ASC194,101.94745635986328,4.637181282043457,8.900667190551758,5.077193737030029,149.50502014160156
12,206.20499999999998,0,0,0,0,1,0,0,0,1,1,1,0,0,0,75.0,0.0,75.0,15.0,100.0,5.375,1,ASC195,176.5167694091797,7.80112361907959,8.398056983947754,12.384866714477539,216.0889434814453
12,206.205,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,15.0,100.0,5.375,0,ASC196,110.33787536621094,1.529191493988037,9.235796928405762,7.250926971435547,217.04901123046875
11,143.5,1,0,0,0,0,0,0,0,1,1,1,0,0,0,15.0,0.0,0.0,15.0,100.0,6.0,0,ASC197,125.58592987060547,1.748348355293274,6.30678653717041,10.349658966064453,312.8621520996094
17,786.625,1,0,0,0,0,0,0,0,1,1,1,0,0,1,15.0,10.0,0.0,495.0,250.0,8.5,0,ASC198,595.664794921875,2.0104196071624756,4.1676106452941895,63.392459869384766,83.06669616699219
19,818.2950000000001,1,0,0,0,0,0,0,0,1,1,1,0,0,0,15.0,40.0,0.0,495.0,250.0,8.5,0,ASC199,571.7760620117188,1.0858426094055176,3.5648884773254395,61.49188995361328,104.50801849365234
17,712.875,1,0,0,0,1,0,0,0,1,1,1,0,0,0,90.0,10.0,75.0,495.0,100.0,9.75,1,ASC200,670.9107666015625,2.3853530883789062,3.2690014839172363,72.06321716308594,121.71548461914062
19,743.2950000000001,1,0,0,0,0,0,0,0,1,1,1,0,0,0,15.0,40.0,0.0,495.0,100.0,8.5,0,ASC201,633.5641479492188,0.9571969509124756,5.014779090881348,67.76353454589844,108.61492919921875
18,738.295,1,0,0,0,0,0,0,0,1,1,1,0,0,0,15.0,10.0,0.0,495.0,100.0,8.5,0,ASC202,627.271484375,0.6216891407966614,3.4044394493103027,67.97930908203125,88.39573669433594
18,733.295,1,0,0,0,0,0,0,0,1,1,1,0,0,0,15.0,30.0,0.0,495.0,175.0,8.5,0,ASC203,641.099609375,1.037197470664978,2.616612434387207,69.62345886230469,93.64952087402344
19,738.2950000000001,1,0,0,0,0,0,0,0,1,1,1,0,0,0,15.0,35.0,0.0,495.0,175.0,8.5,0,ASC204,639.812744140625,0.9756070971488953,2.87414813041687,69.40044403076172,92.85335540771484
19,738.2950000000001,1,0,0,0,0,0,0,0,1,1,1,0,0,0,15.0,35.0,0.0,495.0,100.0,8.5,0,ASC205,638.7068481445312,0.8883207440376282,2.7090401649475098,69.40149688720703,91.4315414428711
19,771.625,1,0,0,0,1,0,0,0,1,1,1,0,0,0,40.0,20.0,25.0,495.0,200.0,8.5,1,ASC206,606.025146484375,1.426927924156189,2.942911386489868,65.40789031982422,99.3712158203125
19,747.875,1,0,0,0,1,0,0,0,1,1,1,1,0,0,40.0,15.0,25.0,495.0,180.0,9.75,1,ASC207,627.4058227539062,1.3274797201156616,4.260971546173096,67.24187469482422,95.89279174804688
12,608.75,1,0,0,0,0,0,1,0,0,0,1,1,0,1,240.0,15.0,0.0,15.0,350.0,18.75,1,ASC208,88.98686218261719,3.669917345046997,8.436529159545898,4.436777114868164,124.69999694824219
12,443.825,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,15.0,0.0,15.0,400.0,5.375,0,ASC209,58.82717514038086,1.8922444581985474,4.484461307525635,3.5467426776885986,123.3568344116211
21,853.5450000000001,1,0,0,0,0,0,1,1,1,1,1,1,0,1,250.0,16.25,0.0,20.0,575.0,20.625,2,ASC210,77.79354858398438,3.2176640033721924,6.929444313049316,4.027524948120117,122.84779357910156
7,159.375,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55.0,0.0,0.0,10.0,100.0,13.75,1,ASC211,135.77285766601562,3.426379680633545,11.109951972961426,8.503636360168457,354.5013732910156
13,548.3299999999999,1,0,0,0,1,0,1,0,1,1,0,1,0,1,135.0,0.0,75.0,35.0,400.0,34.375,2,ASC212,135.63352966308594,5.0406107902526855,12.034181594848633,7.304504871368408,118.19754028320312
10,867.5,0,0,0,0,1,0,0,0,1,1,1,0,0,0,25.0,0.0,25.0,10.0,575.0,5.0,1,ASC213,38.62895965576172,1.5794516801834106,4.129225254058838,1.6234697103500366,79.65674591064453
21,686.8299999999999,1,0,0,0,0,0,0,0,1,1,0,1,0,0,30.0,0.0,0.0,495.0,130.0,16.0,0,ASC214,682.3298950195312,0.6982631683349609,3.3304882049560547,74.0066909790039,183.85401916503906
12,300.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,40.0,0.0,40.0,7.5,225.0,5.0,1,ASC215,77.6831283569336,4.033646583557129,4.429644584655762,4.763011932373047,166.8661651611328
13,1008.75,1,0,0,0,0,0,0,0,1,0,0,1,0,0,350.0,0.0,0.0,495.0,100.0,6.25,0,ASC216,475.62451171875,1.5414977073669434,2.778881788253784,50.90748596191406,54.94015121459961
13,287.16999999999996,0,0,0,0,0,1,1,0,0,1,0,0,0,0,17.5,0.0,0.0,17.5,75.0,5.0,2,ASC217,87.84226989746094,3.004992723464966,5.325719356536865,5.860703468322754,165.45291137695312
14,727.455,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,490.0,100.0,6.625,0,ASC218,625.3995971679688,0.6894789338111877,3.4002726078033447,67.59599304199219,58.94796371459961
17,337.675,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,5.0,50.0,3.125,0,ASC219,124.55918884277344,2.4609272480010986,8.47270679473877,8.936988830566406,81.49559783935547
11,242.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0.0,0.0,30.0,0.0,5.625,0,ASC220,147.54446411132812,2.857478380203247,4.646077632904053,13.144094467163086,206.2366180419922
16,265.21500000000003,1,1,0,0,1,1,1,1,0,1,1,0,0,0,107.5,0.0,50.0,22.5,140.0,5.375,4,ASC221,156.49583435058594,5.063810348510742,6.6409196853637695,12.341103553771973,215.34524536132812
19,323.08000000000004,0,1,0,0,1,0,1,1,0,1,1,0,0,0,125.0,0.0,100.0,15.0,150.0,23.5,3,ASC222,145.60780334472656,6.986546993255615,9.701619148254395,8.809211730957031,151.44834899902344
14,210.0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,125.0,0.0,50.0,15.0,45.0,3.125,2,ASC223,194.97784423828125,7.340943813323975,8.150174140930176,14.758784294128418,221.16030883789062
18,603.385,0,1,0,0,1,0,0,0,1,0,1,0,0,0,50.0,15.0,50.0,490.0,15.0,1.875,1,ASC224,777.5137329101562,2.1021547317504883,3.3070476055145264,84.01101684570312,89.04096984863281
13,611.0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,65.0,0.0,50.0,485.0,2.5,8.5,2,ASC225,775.816162109375,3.242100477218628,4.631985187530518,82.75785827636719,77.00662994384766
14,315.63,0,0,0,0,1,0,0,0,1,1,1,0,0,0,50.0,0.0,50.0,15.0,205.0,3.75,1,ASC226,107.99248504638672,4.332953453063965,7.340911388397217,6.807462692260742,144.33041381835938
19,246.635,1,0,0,0,0,0,0,0,1,1,1,0,0,0,30.0,0.0,0.0,7.5,80.0,10.375,0,ASC227,139.58607482910156,9.558643341064453,4.928968906402588,9.021520614624023,204.31137084960938
20,496.635,1,0,0,0,0,0,0,0,1,1,1,0,0,0,30.0,0.0,0.0,7.5,330.0,10.375,0,ASC228,80.32388305664062,5.742547035217285,3.4480481147766113,4.710127353668213,121.10250091552734
17,349.955,1,0,0,0,0,0,0,0,1,1,1,0,0,1,15.0,0.0,0.0,15.0,200.0,6.0,0,ASC229,133.0029754638672,8.433099746704102,6.240138053894043,8.137558937072754,148.37612915039062
24,348.405,1,0,0,0,0,0,0,0,1,1,1,0,0,0,30.0,15.0,25.0,15.0,100.0,11.0,0,ASC230,154.45361328125,9.769634246826172,5.644655227661133,10.388391494750977,311.51080322265625
20,313.525,1,0,0,0,0,1,1,0,1,1,0,0,0,0,55.0,0.0,0.0,10.0,40.0,3.75,2,ASC231,97.42452239990234,6.334486961364746,3.0412137508392334,6.767289161682129,130.11126708984375
13,242.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,5.0,0.0,2.5,0,ASC232,104.12504577636719,8.272323608398438,0.8425586819648743,7.70028018951416,101.01701354980469
13,262.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,120.0,5.0,0.0,2.5,0,ASC233,99.0019760131836,10.658814430236816,0.7757287621498108,6.098036766052246,97.38290405273438
15,346.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,91.25,0.0,50.0,30.0,75.0,14.75,2,ASC234,183.30474853515625,9.38663387298584,4.136778354644775,14.41110897064209,118.61749267578125
12,724.77,1,0,0,0,0,0,0,0,1,1,0,0,0,0,15.0,30.0,25.0,480.0,15.0,1.25,0,ASC236,663.6375122070312,4.02982759475708,1.479083776473999,71.31482696533203,51.03349304199219
14,703.455,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.0,30.0,55.0,480.0,20.0,2.5,0,ASC237,685.6908569335938,4.516568660736084,3.53739333152771,72.60784912109375,54.274166107177734
17,709.41,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.0,40.0,75.0,480.0,15.0,6.0,0,ASC238,676.8924560546875,4.051231384277344,1.907884120941162,72.62322998046875,90.67403411865234
10,379.375,1,0,0,0,0,0,1,0,1,1,1,1,0,0,40.0,0.0,0.0,20.0,205.0,19.375,1,ASC239,142.7765350341797,7.448980808258057,8.057974815368652,8.878308296203613,197.24722290039062
20,506.09999999999997,1,0,0,0,0,0,0,0,1,1,1,0,1,0,10.0,0.0,250.0,15.0,200.0,10.375,0,ASC240,129.22390747070312,11.794968605041504,3.378472328186035,7.5691046714782715,108.00471496582031
15,369.7,1,0,0,0,0,0,0,0,1,1,0,0,1,0,50.0,0.0,250.0,5.0,20.0,7.5,0,ASC241,145.19863891601562,16.263874053955078,2.3364603519439697,7.933260917663574,158.00155639648438
15,551.41,0,1,0,0,0,1,1,1,0,1,1,0,1,0,45.0,0.0,250.0,22.5,220.0,16.0,3,ASC242,137.00289916992188,10.924116134643555,3.7448949813842773,8.699542045593262,26.21172332763672
9,629.375,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,10.0,100.0,480.0,20.0,3.125,0,ASC243,729.4060668945312,3.707453489303589,1.113486647605896,78.8861312866211,69.7614517211914
21,399.07,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0.0,7.5,167.0,50.0,10.0,6.25,0,ASC244,198.8343048095703,9.572081565856934,2.859405279159546,16.562744140625,223.74600219726562
12,508.5,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0.0,5.0,250.0,15.0,220.0,6.0,0,ASC245,125.03194427490234,11.478141784667969,2.506707191467285,7.610383987426758,107.563232421875
18,263.345,1,0,0,0,0,0,0,0,1,1,1,0,0,0,10.0,0.0,0.0,15.0,100.0,6.875,0,ASC246,111.1279067993164,8.761919975280762,3.7737722396850586,6.691418170928955,184.7136688232422
20,738.125,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,75.0,0.0,485.0,20.0,9.375,0,ASC247,658.5440673828125,4.345427989959717,5.4047698974609375,68.8800048828125,156.93601989746094
12,708.75,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,25.0,12.5,480.0,70.0,3.75,0,ASC248,651.7488403320312,3.3602795600891113,2.770275831222534,69.69393920898438,72.73255157470703
19,984.6800000000001,0,1,0,0,0,0,1,0,1,1,1,1,0,0,5.0,5.0,0.0,500.0,340.0,11.0,1,ASC249,489.78814697265625,2.3944642543792725,3.17728853225708,51.9081916809082,91.4678726196289
9,361.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,232.5,7.5,0.0,7.5,0.0,11.25,1,ASC250,113.96247100830078,8.636777877807617,4.064233303070068,7.021681785583496,209.47509765625
13,151.25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,5.0,0.0,5.0,20.0,5.0,0,ASC251,117.33052825927734,15.997218132019043,3.9073238372802734,4.149013996124268,503.43682861328125
15,948.75,1,0,0,0,0,0,0,0,1,1,1,0,0,0,100.0,0.0,0.0,15.0,150.0,16.25,0,ASC252,95.9795150756836,11.191893577575684,2.374371290206909,4.642070770263672,123.94243621826172
13,259.25,1,1,0,0,1,0,0,1,0,0,1,0,0,1,80.0,0.0,30.0,0.0,17.5,2.5,2,ASC253,95.08026885986328,3.8840737342834473,8.348224639892578,5.067788600921631,176.63133239746094
11,318.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,15.0,0.0,50.0,0.0,150.0,2.5,1,ASC254,114.8276596069336,4.262938499450684,6.499463081359863,7.836682319641113,101.09191131591797
13,213.375,0,0,0,0,1,0,0,1,0,0,1,0,0,0,35.0,0.0,20.0,0.0,45.0,1.875,2,ASC255,190.3612060546875,4.153348922729492,12.696222305297852,13.917381286621094,152.30845642089844
7,162.375,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,50.0,0.0,52.5,1.875,0,ASC256,98.55766296386719,4.967010974884033,2.2294209003448486,7.715618133544922,117.28939056396484
17,394.25,0,1,0,0,1,0,0,1,1,0,0,0,0,1,55.0,0.625,25.0,10.0,115.0,1.25,2,ASC257,175.2334442138672,4.268974781036377,14.351881980895996,11.366477966308594,64.91674041748047
11,170.04500000000002,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,65.0,2.875,0,ASC258,83.11799621582031,4.735941410064697,13.961459159851074,0.8368490934371948,127.77945709228516
8,204.875,1,0,0,0,0,0,0,0,1,1,1,1,0,1,30.0,0.0,0.0,40.0,125.0,41.875,0,ASC259,37.80807113647461,2.28932523727417,5.483361721038818,0.738871157169342,116.3757553100586
13,348.0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.0,15.0,100.0,2.5,0,ASC260,62.958805084228516,1.024545431137085,4.951407432556152,4.218504428863525,77.50202178955078
10,215.54500000000002,1,0,0,0,0,0,0,1,0,0,0,0,0,1,40.0,0.0,0.0,0.0,135.0,1.875,1,ASC261,60.28056716918945,4.229650020599365,7.034287452697754,1.500777006149292,116.65604400634766
